failures_per_year,avg_downtime_hours,cost_per_hour,recovery_efficiency,total_downtime_hours,adjusted_downtime,annual_downtime_cost,opportunity_cost,total_annual_impact
1,13.321374968157732,7753.846400577118,0.6708726940869967,13.321374968157732,19.856785177830265,153966.46227815226,36089.15875621333,190055.62103436558
1,12.287609376068119,5581.234982768132,0.7820462340062349,12.287609376068119,15.712126523673223,87693.07020760403,21367.3373199039,109060.40752750794
3,6.454873005612188,8196.28050519046,0.8398811812932497,19.364619016836564,23.056379221426187,188976.55153285386,42150.60896968784,231127.1605025417
2,5.104904131834952,7509.320919119168,0.7411108764667343,10.209808263669904,13.776357341219217,103451.08837167839,26414.553755846213,129865.6421275246
2,3.382310848227496,11523.108639062255,0.8205369987306179,6.764621696454992,8.24413976081512,94998.11809948533,78699.36877532954,173697.48687481487
3,6.239622002000895,10532.181798304728,0.9322555622089663,18.718866006002685,20.07911431673156,211476.88233276,36100.63925755853,247577.52159031853
4,6.533307806835804,8844.175184755666,0.8991215246502107,26.133231227343217,29.065293746037216,257058.5496863364,30316.27265247769,287374.8223388141
2,2.0969934380520328,8896.733438724033,0.7616009906235611,4.1939868761040655,5.506803336311625,48992.561382640706,69759.6800055185,118752.24138815921
6,1.8358144174353028,7689.504021083219,0.942896928005646,11.014886504611816,11.681962447273834,89828.49721245532,35778.6709576485,125607.16817010382
2,7.416194066389367,7126.353084633262,0.7509132413267317,14.832388132778734,19.752465819583247,140763.04572250016,74274.28372407675,215037.3294465769
6,6.95725134745412,10864.759404948894,0.4694180627187218,41.74350808472472,88.92607975704951,966160.4613856392,49409.06436901151,1015569.5257546507
2,3.3056221930937837,10018.34023540134,0.6592712725350737,6.611244386187567,10.028109310398998,100465.01098937306,64930.48698002001,165395.49796939307
2,3.386300338770479,11746.558120113932,0.7777474885733118,6.772600677540958,8.707968559261458,102288.65878948949,41091.80453069639,143380.4633201859
4,4.432754207158871,13708.020518673464,0.8978995702629256,17.731016828635482,19.747216076117994,270695.24315810396,69083.18445784146,339778.4276159454
3,8.014113616213466,8498.702984581518,0.9377497652242177,24.0423408486404,25.63833310359916,217892.5780672533,61806.15893266905,279698.7369999223
6,3.480747950423787,8501.89308274605,0.7222326426942139,20.88448770254272,28.9165657545404,245845.55036529835,52106.51127403809,297952.0616393364
4,2.3872064130583643,14566.458006442315,0.7003391406097167,9.548825652233457,13.634573735119574,198607.44574836062,41677.598768912474,240285.04451727308
2,7.714494294186447,12454.436351809878,0.9149721258411047,15.428988588372894,16.86279631107835,210016.6233698597,64689.28882242942,274705.91219228914
7,21.14464334772251,8218.248688464573,0.9552223629634266,148.01250343405758,154.9508357141809,1273424.5023845567,44074.76447192368,1317499.2668564804
3,11.774324299540277,13986.235906367287,0.6277421739734339,35.32297289862083,56.26987378438541,787003.7291699265,65555.2676129876,852558.996782914
0,8.038867820987326,10472.709651279354,0.9349065801190534,0.0,0.0,0.0,69165.50039499,69165.50039499
5,0.19471236542455272,10583.639508429056,0.8626179778073886,0.9735618271227636,1.1286129574964032,11944.832686683896,48206.31785309307,60151.150539776965
0,23.01046264703421,7754.458225677791,0.8706031814855731,0.0,0.0,0.0,64192.23386218115,64192.23386218115
3,2.448119703075345,9860.846506265803,0.5489835985879342,7.344359109226035,13.37810296722306,131919.4199048057,67510.57876940987,199429.99867421557
2,6.466496871972567,8611.195990906685,0.974922745637261,12.932993743945135,13.265660075959605,114233.19886283422,70062.05593586194,184295.25479869614
1,6.899723002543025,8448.037754206573,0.9481016822203105,6.899723002543025,7.27740824843272,61479.819635533946,55935.901794352714,117415.72142988666
2,7.087841167284256,11010.056657562212,0.8141434287226937,14.175682334568512,17.411775166949,191704.63109684322,33704.25425535535,225408.88535219856
2,12.917120423008573,8585.992874472106,0.8108535155169078,25.834240846017146,31.860552308943472,273554.47510133445,39165.713444196124,312720.18854553055
5,1.8333208940295342,8501.310403125408,0.8803428945150694,9.166604470147671,10.412538713335138,88520.22368662206,73137.65106067466,161657.87474729674
0,3.453727505570201,12729.281321152883,0.7322186673675011,0.0,0.0,0.0,35085.86319188503,35085.86319188503
2,0.36616687495391104,10707.134600797543,0.7509698244808485,0.7323337499078221,0.9751839901344775,10441.426242912674,58949.4304603066,69390.85670321927
2,34.20826139236353,7459.366450642724,0.34320615367857066,68.41652278472706,199.34526829260318,1486989.406396217,69904.70751029534,1556894.1139065123
1,2.783349507005526,10663.231531569912,0.8824822046168199,2.783349507005526,3.154000718024763,33631.8399070358,65863.74140499099,99495.58131202678
4,4.980524488377269,11226.38665711207,0.8508712823000992,19.922097953509077,23.413762302160556,262851.9487017689,71270.03015232796,334121.97885409684
5,2.432627979839648,7500.418544704875,0.8336884736051406,12.16313989919824,14.589550274817714,109427.73344014688,65966.93962334344,175394.6730634903
4,5.758929963831185,7093.518391584286,0.7989834954463404,23.03571985532474,28.831283733159186,204515.24141414955,40824.16437276894,245339.40578691848
4,9.599699437999833,7906.377428777814,0.8834250784378249,38.39879775199933,43.465822613843564,343657.19883735303,52553.90759055554,396211.1064279086
3,3.225661261962031,13983.383370977328,0.7696188427162003,9.676983785886092,12.573735528269173,175823.364297066,48073.11992702562,223896.48422409163
1,3.877691757751841,7545.730326132222,0.695830217414504,3.877691757751841,5.572755624439792,42050.51111545925,40971.892020826825,83022.40313628607
3,2.2795981984741025,12246.48359128681,0.793473472424857,6.838794595422307,8.618806844950887,105550.07660316148,67021.81157184258,172571.88817500405
3,3.8779516415973245,8558.004260827749,0.890817010197874,11.633854924791974,13.05975839213913,111765.46796530763,34191.85657961176,145957.3245449194
8,3.0149641615430145,6341.044478304298,0.8505374420139706,24.119713292344116,28.35820282671099,179820.62544894905,53868.53035199015,233689.1558009392
4,7.4919315979185415,7615.550858772766,0.7672864444116713,29.967726391674166,39.05676505812947,297438.78067932406,55824.98082794461,353263.76150726865
2,0.4248332877792189,11668.122757317833,0.670595566810771,0.8496665755584378,1.267032795339366,14783.894193567286,34339.941850641684,49123.83604420897
1,6.428016819557835,10061.728649284094,0.6909886248597094,6.428016819557835,9.302637682151293,93600.61608041143,35843.59396872472,129444.21004913616
3,5.013849200625459,11867.68725368759,0.8328227394068591,15.041547601876378,18.06092327953131,214341.3889943232,42600.14340378636,256941.53239810956
1,16.939354650533684,10262.080848295358,0.8063416362286104,16.939354650533684,21.00766460449912,215582.3526052427,51240.54996610218,266822.90257134486
2,5.642385733597831,8270.46114901104,0.729941022022265,11.284771467195663,15.459840078492602,127860.00673909686,50532.27980265935,178392.2865417562
2,1.4546002097808817,5998.136991401982,0.8749671635347553,2.9092004195617633,3.324925255262113,19943.35716723436,52711.54988308788,72654.90705032225
2,21.17963254654189,10104.730002491997,0.974561520478889,42.35926509308378,43.464947263943785,439201.5566747052,56370.64538301953,495572.2020577247
2,4.321480891108578,7404.959306419027,0.886740984225157,8.642961782217156,9.746884305533099,72175.28164684687,63689.0844973655,135864.36614421237
3,1.9370580493958398,7414.923550369416,0.8415772719478228,5.811174148187519,6.9050987257980605,51200.779159545884,43452.94754686157,94653.72670640745
1,7.677084102960591,11034.262542930293,0.8249663916156247,7.677084102960591,9.30593558838887,102684.13648988129,34768.103940756206,137452.2404306375
6,16.435143060061076,5649.83062140771,0.5011362191293991,98.61085836036645,196.77455868521847,1111742.9271737358,70277.4374284666,1182020.3646022023
4,1.7137040073833292,13710.03230683334,0.9237298589889776,6.854816029533317,7.420801615134443,101739.42988609424,22851.080946488586,124590.51083258282
1,18.16807480563975,7488.0119152560765,0.9410925146087238,18.16807480563975,19.305301576214806,144558.32823030837,42411.05411143247,186969.38234174083
2,5.889648733806437,6842.421745487378,0.597855958174404,11.779297467612874,19.702567661250384,134813.277407276,50493.84809478503,185307.12550206104
2,4.73506422129609,10257.224047454547,0.7004602747468741,9.47012844259218,13.519865128703279,138676.28571647743,62049.304424905546,200725.59014138297
3,21.329873057537046,7498.364755449908,0.8615801825240204,63.98961917261114,74.27006849803809,556904.0640105393,63218.67566562093,620122.7396761603
3,5.533651370271925,12750.300183718879,0.8578395186223347,16.600954110815774,19.352050996060925,246744.45937041272,66870.68951298765,313615.14888340037
3,3.8785986515604494,11303.031561294669,0.85374729131485,11.635795954681349,13.629086818842076,154049.99846499713,53663.34994744037,207713.3484124375
1,0.901148851643047,8166.046377638102,0.6439281963295422,0.901148851643047,1.3994554932983045,11428.018461714362,60004.89516852964,71432.913630244
3,10.807837952573577,10568.805264140534,0.7056006917400972,32.42351385772073,45.95164692619617,485654.0079295093,25116.455231921038,510770.4631614303
3,6.559112567216258,9935.401876338768,0.7263659587518223,19.677337701648774,27.09011547768848,269151.18414726004,62794.86003601398,331946.04418327403
3,21.510778673775604,10779.55718031769,0.8751554634737394,64.53233602132681,73.73813992451093,794864.4956865323,39456.97630165901,834321.4719881914
2,9.91524209465592,8401.678228002467,0.752283273646281,19.83048418931184,26.360394925696582,221471.55612877168,37675.616093318335,259147.17222209
4,5.903342041903316,9884.599458104894,0.5819182850320871,23.613368167613263,40.57849491069217,401102.16880494007,37609.548371535944,438711.717176476
3,0.04286229946331724,9653.039575184033,0.8878972278766217,0.12858689838995171,0.14482182661777562,1397.9708236918286,43669.8512795123,45067.82210320413
2,14.997857714116186,7790.375283723586,0.7115618802167128,29.995715428232373,42.15475317353551,328401.34721457947,42922.40571118416,371323.7529257636
2,3.390677028511375,7920.094281612834,0.543242164008151,6.78135405702275,12.48311435730346,98867.4426379982,58516.84425275126,157384.28689074947
5,1.0710970002507183,12714.969921924167,0.7398654733952857,5.355485001253592,7.238457792437535,92036.77311196085,34803.96657455401,126840.73968651486
0,11.010535825940664,6497.289175714153,0.744825120363429,0.0,0.0,0.0,70878.91908046957,70878.91908046957
3,4.663614117670495,10968.62377569139,0.6336208363800322,13.990842353011484,22.080780097042258,242195.76955823097,68970.57605688389,311166.34561511484
2,6.420854291380803,11699.751480657858,0.877939312793678,12.841708582761607,14.627102802696227,171133.4676735799,33359.711156532525,204493.17883011242
7,2.052950521889929,9468.493486362691,0.7749918408665797,14.370653653229503,18.542974126231496,175574.02973201484,54323.63271675915,229897.66244877398
4,5.848411913594998,6924.336388275083,0.7073874802645219,23.393647654379993,33.07048584692526,228991.16852780068,63675.13230147835,292666.300829279
5,6.0224722042318595,6013.045256483605,0.8636282599875245,30.1123610211593,34.86727150590728,209658.48153512174,36342.129900764885,246000.61143588662
7,1.2259431027463106,6368.1931300533815,0.9672164278766121,8.581601719224174,8.872473080367211,56501.62211697804,48578.72882539922,105080.35094237726
2,6.011573241764021,7956.546171701804,0.8580898456061185,12.023146483528041,14.011524020582481,111483.3378056734,38246.68497693121,149730.02278260462
4,3.9781877732564084,7360.452883369276,0.5077276704464568,15.912751093025634,31.341114576310524,230684.79715121162,23606.543341778917,254291.34049299054
5,3.9269455103463557,8664.536567299336,0.9546599766982087,19.63472755173178,20.56724701043877,178205.66381062465,65267.40331887699,243473.06712950164
2,1.7331063095280828,5881.197502938319,0.8674466325816796,3.4662126190561655,3.9958799640965617,23500.55926688596,41036.22601610521,64536.78528299117
2,15.911677643248478,11945.39355088265,0.939572329818158,31.823355286496955,33.870043078701514,404590.9941604386,57504.118858120084,462095.1130185587
7,12.951815037100538,12171.477719062936,0.667107012818739,90.66270525970376,135.9042904925029,1654156.0436545557,69125.85148815418,1723281.8951427098
0,7.29941027587438,7206.499077210206,0.9461922875527803,0.0,0.0,0.0,70532.3033181293,70532.3033181293
2,0.7022346479768612,6950.060598943334,0.3802238711324969,1.4044692959537224,3.6937956887622816,25672.103877013487,55521.91581499314,81194.01969200662
3,10.116614132724996,6759.345664417231,0.8380890751550016,30.349842398174985,36.21314642785659,244777.1743020388,36977.63743641807,281754.81173845683
2,11.651769421851458,12363.656580416755,0.7845055900954321,23.303538843702917,29.704745431919907,367259.27132896107,54792.580486383806,422051.8518153449
2,1.2883125015742476,12195.67563835211,0.9781618647430799,2.576625003148495,2.6341499255087615,32125.238074294226,57288.25618222737,89413.4942565216
5,10.289453681406055,9985.630361432262,0.8713867185353353,51.44726840703028,59.040684592376024,589558.452625376,50092.79337678761,639651.2460021636
8,3.309277627622241,6871.827439922709,0.9390569430644762,26.47422102097793,28.192348948066076,193732.9570971966,33680.9453328018,227413.9024299984
0,3.3118499694052757,12347.874852252471,0.7468892032714912,0.0,0.0,0.0,89421.4810588604,89421.4810588604
0,5.584705889477832,11068.759408611393,0.6829705156491683,0.0,0.0,0.0,46218.32208190386,46218.32208190386
2,5.353676955280989,6066.466408594207,0.7073269118238334,10.707353910561977,15.137772551242538,91832.78868305228,51406.63300369847,143239.42168675075
6,6.644844551978183,11865.315594261026,0.9254706300571259,39.8690673118691,43.07977586431687,511155.1363601488,46466.07283367463,557621.2091938234
3,4.801637430176355,7320.362134783259,0.7168881254652671,14.404912290529065,20.093668424456244,147092.92948327947,52427.27193157533,199520.2014148548
3,3.5859289525431612,11672.325543495976,0.8829911564133255,10.757786857629483,12.183346095251034,142207.9818328506,79828.58752307737,222036.569355928
2,4.385681042203334,11704.735589319738,0.4599934779161082,8.771362084406668,19.06844880528144,223191.15136429912,61177.08278699702,284368.23415129614
3,6.741083203108286,9250.23142258306,0.7430898171225077,20.22324960932486,27.215081061985277,251745.79800772134,49049.48068868548,300795.2786964068
6,7.363611573999157,7923.219116656725,0.7446002024651698,44.18166944399494,59.33609646857654,470132.8938476133,48647.794909412034,518780.68875702535
2,9.119775169220635,10049.746654128256,0.6412008968135953,18.23955033844127,28.445921440661557,285874.3038218837,57393.99804794701,343268.3018698307
6,16.567482389553682,10458.252688956974,0.7886735830402959,99.40489433732209,126.04060345741689,1318164.48002629,60228.02909696524,1378392.5091232553
2,13.961235778934391,12417.45290986783,0.7882309490273969,27.922471557868782,35.42422635437303,439878.6626239261,37697.205589617195,477575.8682135433
3,6.204306027867472,11668.196694268194,0.9281312784448369,18.612918083602416,20.054186854676363,233996.1967639714,37025.12531992398,271021.3220838954
4,16.456523018031273,6128.511252665396,0.7837695099763723,65.82609207212509,83.98654353638929,514712.47713523393,43467.69848967111,558180.175624905
4,2.0917962371145205,11080.856290087686,0.788296551856122,8.367184948458082,10.614260494678962,117615.09516709262,46720.61347365849,164335.7086407511
3,9.126474371569707,6583.877306605052,0.8697888022391783,27.37942311470912,31.478242815064668,207248.8885219078,28516.4448488108,235765.33337071858
1,13.570384588517491,12112.657065579042,0.8570376258095592,13.570384588517491,15.834059298970548,191792.53024447314,70206.09246242019,261998.6227068933
4,11.47449257880196,6198.763655762611,0.7619256797975565,45.89797031520784,60.239432181105805,373410.0028480153,62174.44892337636,435584.4517713917
1,6.084235124669565,13254.207428904252,0.9706012518172749,6.084235124669565,6.268521819107423,83084.288463062,41992.10951480683,125076.39797786882
3,13.050694775140192,13315.839252740267,0.9406298134744183,39.152084325420574,41.62326535324661,554248.7106179851,18114.66219211038,572363.3728100955
1,4.217266739472751,9540.08018445674,0.8641564659281258,4.217266739472751,4.880211982147586,46557.61362683453,46792.89285968725,93350.50648652177
2,4.074735603674664,10061.78955634883,0.7503525424973203,8.149471207349327,10.860856391885193,109279.65141687485,66629.06392455968,175908.71534143452
0,4.89580862581369,10387.781578224289,0.9327088079374005,0.0,0.0,0.0,44285.19893030489,44285.19893030489
4,5.362432218797706,10680.199736345658,0.7627798893733115,21.449728875190825,28.12046984197971,300332.23459222773,73241.40740914272,373573.64200137043
4,10.359647978055074,8714.69658612672,0.7551279809872773,41.438591912220296,54.87625006034371,478229.8690603135,33957.50408298291,512187.3731432964
5,6.276240203858881,8272.230720176743,0.8246932214940026,31.38120101929441,38.051969146108256,314774.66813365434,42437.68518324919,357212.3533169035
6,13.017990422694073,9407.371714010073,0.9217770980697625,78.10794253616444,84.73625858108815,797145.4821267719,32172.414350061634,829317.8964768336
4,6.221862432329425,7217.942850050195,0.740761089470363,24.8874497293177,33.59713419492915,242502.19454446578,52428.04465662562,294930.2392010914
4,13.908162947137845,12368.125257954582,0.49250924863515955,55.63265178855138,112.95757783781818,1397073.4715332896,61991.15851422011,1459064.6300475097
2,11.140316967094924,9832.392194006294,0.6733947843090888,22.280633934189847,33.087030748315115,325324.6628525798,49682.71462544103,375007.37747802085
3,10.444738701632444,13201.177432910128,0.7352152353231945,31.33421610489733,42.61910607867513,562622.381376609,44731.478438854996,607353.859815464
4,17.046634592011785,8689.134632713107,0.5302454083747109,68.18653836804714,128.594302357186,1117373.2061814056,62151.71270626414,1179524.9188876697
6,1.7309720543151879,9504.563476109513,0.9827366507737791,10.385832325891126,10.568276168100187,100446.85167276365,57548.73248563964,157995.58415840328
2,28.493857619576335,6848.904041782694,0.9453576226241196,56.98771523915267,60.28164778633341,412863.22116913967,50271.168817651625,463134.3899867913
3,4.369373419737474,7372.578087717556,0.9407581391439049,13.10812025921242,13.933570929443015,102726.33971806991,77293.40910687072,180019.74882494065
3,9.319638243546436,6567.732922615565,0.6094296484329367,27.958914730639307,45.87718172644169,301309.0768215683,62106.417080084604,363415.4939016529
2,11.530734417319438,10338.591152759684,0.855705929632481,23.061468834638877,26.950226749677423,278627.37583908235,44829.92421286409,323457.3000519464
1,14.496151537538328,10421.885026010677,0.7327971902374865,14.496151537538328,19.781942030700723,206165.12543517112,27023.097152605762,233188.2225877769
2,11.5146902692249,11146.112789791276,0.850232038901956,23.0293805384498,27.08599474584775,301903.5524609129,46401.64708593273,348305.19954684563
3,6.507534580530389,10909.126338658169,0.8485184433174767,19.522603741591166,23.007872009550063,250995.78253585863,54513.937306947424,305509.71984280605
1,0.8619466972812928,13043.935965882314,0.8591253351770192,0.8619466972812928,1.0032839936022748,13086.772168142754,37289.60933582051,50376.38150396326
5,6.6015635597796685,7562.3797401808215,0.687949646637023,33.007817798898344,47.979990919762734,362842.91126567347,21535.028780986402,384377.94004665985
2,7.983057871846654,6794.976920075673,0.7358760748972499,15.966115743693308,21.696745265053835,147428.88331680195,41585.72209859289,189014.60541539482
2,2.640705908102356,12304.082697809332,0.7987979772667413,5.281411816204712,6.611699035939219,81350.89171122239,58928.11530094633,140279.0070121687
2,9.101892079587524,7649.451869852259,0.9420716426277738,18.203784159175047,19.32314203662707,147811.4449834977,90665.47393620377,238476.91891970148
3,12.573696528789073,11084.500573395497,0.8199645259141283,37.72108958636722,46.00331891713765,509923.81491510815,28543.62092863859,538467.4358437468
3,9.94962312247088,13037.378164195123,0.9322477591389637,29.84886936741264,32.01817228821386,417433.0202477968,51377.86514235219,468810.88539014896
5,18.150460554181457,8416.316005705787,0.7705046077914574,90.75230277090728,117.78294620591035,991298.495351987,26105.692382734207,1017404.1877347211
2,3.0462728766362237,8998.546968264349,0.8561996029752055,6.092545753272447,7.1158007222865765,64031.867016305136,58396.2470951022,122428.11411140734
5,21.356450505862057,7591.487706974199,0.6637717076982036,106.78225252931028,160.871955358876,1221257.471503809,35079.49325613921,1256336.9647599482
5,1.4562499229367571,9659.594283533323,0.7900759467593902,7.2812496146837855,9.215885693709415,89021.716764652,40974.79274187594,129996.50950652795
1,1.4637575640608098,7104.976095430724,0.9098288061223289,1.4637575640608098,1.6088274565622005,11430.680620547046,80424.7310925116,91855.41171305865
0,8.316039367276133,5581.800337318174,0.7869900481845103,0.0,0.0,0.0,26842.295531140004,26842.295531140004
4,5.767345254127406,12277.720349148853,0.692032124881159,23.069381016509624,33.33570825266425,409286.5035670252,66429.43578723152,475715.9393542567
1,2.258381061642174,7882.167106528226,0.8709208076315524,2.258381061642174,2.593095769274115,20439.214176649937,40397.99421113051,60837.208387780454
5,9.13203947736331,7273.822867084216,0.9229491663724791,45.66019738681655,49.472060922138844,359851.008017237,36558.102996431306,396409.1110136683
3,12.264548357431087,11032.866122489393,0.8037294840287041,36.79364507229326,45.77864294322593,505069.6388618555,46750.035898535556,551819.674760391
1,7.839746237436022,9458.851753240813,0.8939228814502996,7.839746237436022,8.770047618332383,82954.58029066867,45227.08759907399,128181.66788974266
5,11.53624962827094,8248.587913889984,0.915161879071217,57.6812481413547,63.02846464703541,519895.8317185784,47413.66172258728,567309.4934411657
3,17.378844858512917,9199.165053546483,0.8134761412149525,52.13653457553875,64.09104328206992,589584.0856057527,59874.348069496344,649458.433675249
2,10.523930342678307,7007.873098303067,0.7840854739094496,21.047860685356614,26.843834487089776,188118.18555737656,56253.388333111376,244371.57389048795
1,4.353942695052757,11918.62393609207,0.9378127190636835,4.353942695052757,4.642656904248167,55334.08170603531,46992.302676530686,102326.384382566
4,3.5068758668543887,7744.672025912163,0.9418533631267295,14.027503467417555,14.893511045975961,115345.35836538383,39081.5311025017,154426.88946788554
1,12.8880479886131,9825.439499972597,0.41394280492300445,12.8880479886131,31.134852050418765,305913.60516198736,67468.76239021591,373382.36755220324
5,4.849493436611932,10313.27466979967,0.8103683327373725,24.247467183059662,29.92153839619234,308589.0440228887,36023.058856527714,344612.10287941643
2,5.358556660422306,6901.275514187288,0.702701710983057,10.717113320844613,15.251298172949824,105253.41064054794,70874.69336349785,176128.10400404577
2,7.287190689667055,5462.598883759509,0.7558897212536126,14.57438137933411,19.281094807273057,105324.88697187106,48668.274802665954,153993.161774537
3,6.4632532735477035,9493.803874458263,0.8066092130759239,19.38975982064311,24.038604452213225,228217.79608499157,52092.09337696843,280309.88946196
3,7.1695866040925615,8575.029106872036,0.9735011059317387,21.508759812277685,22.094232539871268,189458.6871233954,64749.30022123592,254207.9873446313
4,13.599654117397888,14124.752888354249,0.5674151273154672,54.39861646959155,95.87093091254054,1354153.2083161178,50069.0143036524,1404222.22261977
1,0.852853622822973,9630.719394472071,0.7349699572530742,0.852853622822973,1.160392495511633,11175.41451172373,41239.982101562346,52415.39661328607
2,2.566725005891917,12333.783883201764,0.892039589060301,5.133450011783834,5.754733393830145,70977.63798494524,61633.214367749955,132610.8523526952
0,7.762388703879223,8915.911814706691,0.8005220046035534,0.0,0.0,0.0,75387.67813701082,75387.67813701082
2,7.137899064884192,9831.344747545998,0.9657574676432279,14.275798129768384,14.78197022344142,145326.64531461213,41807.00932034865,187133.65463496078
6,2.365271838028409,9222.275647643462,0.6642466368880128,14.191631028170452,21.365002455500665,197033.94185720658,66016.41166379325,263050.35352099984
1,1.7644222777965684,7868.8202451117795,0.9039588781242156,1.7644222777965684,1.951883343917016,15359.019172710694,45201.922134892084,60560.94130760278
3,14.614256858490132,7798.131870757273,0.866611686592758,43.8427705754704,50.59102162335965,394515.4580952912,39543.46623253572,434058.92432782694
6,7.13775057582843,11755.445535870855,0.9428899911327138,42.82650345497058,45.42046671162793,533937.8226423773,38352.693434149085,572290.5160765264
2,11.135859685969091,10220.400504907495,0.687658975783676,22.271719371938183,32.38773891747241,331015.66318494716,57913.677421668806,388929.340606616
4,2.5116269749255586,10267.605671112065,0.8518299522547989,10.046507899702235,11.794029868413372,121096.44796218623,57526.32287477003,178622.77083695625
6,3.713706983076944,9640.430246951793,0.8732375657563282,22.282241898461663,25.516815551977057,245993.08045316953,35017.85264845943,281010.93310162897
3,14.77615626635762,8261.91156220421,0.8462786768877194,44.328468799072866,52.38046285426399,432762.7516892518,43618.285456680096,476381.0371459319
2,3.285761634846302,9094.222218355842,0.7200887337575836,6.571523269692604,9.12599095308842,82993.78969009113,42921.937569689486,125915.72725978061
4,10.154719115837276,8234.08547676662,0.7837114306186395,40.6188764633491,51.8288682242209,426763.3311223083,53352.137237364695,480115.468359673
3,5.056489234759447,7788.312959186796,0.7406558433025419,15.16946770427834,20.481128774517668,159513.44065334953,50375.58064859551,209889.02130194503
3,4.028299880533434,9702.330306597976,0.9558527010529773,12.084899641600302,12.643056433577527,122667.10960352777,49552.206363076075,172219.31596660384
1,5.746365804742001,6950.54610034862,0.8704621782362792,5.746365804742001,6.601511183846291,45884.10781529064,8072.751218897945,53956.85903418859
1,9.746878988347614,8578.213339120764,0.7369666639161355,9.746878988347614,13.225671479567463,113452.63150485467,50748.02216938653,164200.6536742412
4,10.146443644609283,12997.177302926573,0.6769588804175868,40.58577457843713,59.95308688971111,779220.9001633379,57645.35637355835,836866.2565368963
2,2.0446322236867025,13564.537672304068,0.9569387967786805,4.089264447373405,4.27327689204262,57965.02538629857,75721.67817423394,133686.7035605325
4,4.399682453019253,9542.111909953197,0.8435119433155789,17.59872981207701,20.863640345034078,199083.1910213297,71888.92389282631,270972.11491415603
1,3.968627822183035,11578.615112415417,0.8193447533148114,3.968627822183035,4.84366050569948,56082.880730701705,51305.753700331086,107388.63443103278
1,4.744305211608136,7341.870701339439,0.7963965343356914,4.744305211608136,5.957214788190365,43737.10071500087,41757.635591920756,85494.73630692164
1,16.059910376747943,11950.618267259426,0.7628748796720082,16.059910376747943,21.051827507615364,251582.35437170265,60672.12064491512,312254.4750166178
4,5.908374753658975,8735.300564396865,0.9634604798801513,23.6334990146359,24.52980636795374,214275.2314105321,33897.4183349262,248172.64974545833
3,7.289875217727386,9939.58246993977,0.7942676284715795,21.86962565318216,27.5343283160944,273679.72705221816,31934.56670837138,305614.29376058956
2,2.4221314167696004,6264.686705920567,0.7776397895745158,4.844262833539201,6.229443115545477,39025.50947124615,58822.727045588756,97848.2365168349
3,17.642337078307886,8337.418751701018,0.730580580548221,52.927011234923654,72.44513835175815,604005.454963523,55506.048333264465,659511.5032967874
2,9.967886500962665,7987.7216884241625,0.5091684796860827,19.93577300192533,39.153588246892895,312747.9660193358,39808.020544391824,352555.9865637276
3,8.057725899897422,8000.910392189091,0.7998749280986578,24.173177699692268,30.221196902812174,241797.0883641027,23119.675313471198,264916.7636775739
1,6.096763240338302,7029.655708248431,0.8658325182623279,6.096763240338302,7.041504115107767,49499.34959742213,72972.72165993326,122472.07125735539
1,6.0342155395049115,10242.715714501752,0.6704217347174576,6.0342155395049115,9.000626362520855,92190.85708375109,53864.695360009355,146055.55244376045
5,10.869280807166225,9479.412167118586,0.9052295145126917,54.34640403583113,60.03604960349441,569106.4590770999,34078.38347833517,603184.8425554351
3,1.104226714790216,9476.04680859743,0.6649100948519588,3.312680144370648,4.98214746627995,47211.062597803895,48774.290555303625,95985.35315310751
0,10.726118792620435,7707.861234791248,0.9264202953314818,0.0,0.0,0.0,53463.8045040443,53463.8045040443
2,8.005993037091327,7419.932002633134,0.8745637415909485,16.011986074182655,18.308540947575427,135848.12889843408,37358.65980187845,173206.78870031252
3,6.67733568696124,8786.3047545607,0.7821959822943348,20.03200706088372,25.60995903114447,225016.9047994494,32792.76985317521,257809.6746526246
2,10.902840691611894,7848.880745925633,0.5277813960464895,21.80568138322379,41.315744637014525,324282.3525850435,48685.27729312602,372967.62987816957
1,27.451986094492103,6144.85820538357,0.9149794555421995,27.451986094492103,30.00284424771546,184363.22366041958,54516.50839038857,238879.73205080815
3,16.38628890541176,11011.328219320272,0.9051233382293432,49.15886671623528,54.31178784142592,598044.9221000288,65514.48244106772,663559.4045410965
4,14.289007660719724,7656.244168941337,0.8562834350433575,57.156030642878896,66.74896220546977,511046.3526685136,40903.0127891759,551949.3654576895
7,7.990359498739663,14441.322733159817,0.9373784848367138,55.93251649117764,59.66908500243717,861700.5137125414,49413.91469541111,911114.4284079525
3,4.420570034492383,9862.42866710486,0.7515366725314269,13.26171010347715,17.646125050434698,174033.64956072436,72260.79100658231,246294.44056730665
4,20.272999578747072,11671.812343673886,0.966034318625373,81.09199831498829,83.94318581805547,979769.1123984905,29936.483097719338,1009705.5954962099
1,6.194046233638769,9245.86513710059,0.7209785935597113,6.194046233638769,8.591165242586055,79432.75520349674,54353.04598842254,133785.80119191928
3,10.401755389168333,12649.78988811505,0.7395460769090837,31.205266167505,42.19516152114107,533759.9275375116,60867.84062375482,594627.7681612663
4,10.664146229923967,7311.678220448599,0.7801589591973517,42.65658491969587,54.67678659177624,399779.06968720636,72453.76705444543,472232.83674165176
6,4.566799308173971,7927.067352803631,0.8490124455063229,27.400795849043828,32.27372695662064,255836.00731112598,69018.7590975835,324854.76640870946
