labor_costs,material_costs,equipment_costs,overhead_costs,contingency_factor,total_cost,total_cost_with_contingency
116835.03689603292,49208.43059276293,22373.794625701383,25700.291070775962,0.011803685838147072,214117.55318527322,216644.92951550495
102200.91060519195,41613.90856612586,23518.73191900787,16400.3801374787,0.023252199487254592,183733.93122780437,188006.1492492908
100466.13993287913,38809.13671323769,24166.29704552991,23134.45217257429,0.016522219571584357,186576.025864221,189658.67593034328
101766.58813532713,38881.38828200446,20208.49589185226,21727.342904903628,0.016420865663315146,182583.8152140875,185581.99951601357
87351.94199077481,39958.97209796288,18733.31452189857,33949.08789478754,0.010607981381036845,179993.3165054238,181902.68225562442
99965.89350812111,44847.82460319737,21323.583978845447,20934.42870378503,0.014266106900863492,187071.73079394895,189740.51610358496
95560.36475568882,50152.86023086379,18079.895227341018,22964.076111513114,0.014217204382867431,186757.19632540672,189412.36155553634
106422.45910362138,42672.18210670122,20663.2992854568,23137.073238545494,0.019715350552475953,192895.01373432492,196698.0065499218
106559.08234907508,41080.93390810417,23414.692418123497,32998.032587493864,0.00630519459276298,204052.74126279663,205339.3335036453
121334.76686459297,48878.33839818136,23254.096766933595,29801.894898724786,0.017306351301139156,223269.0969284327,227133.07035456423
108262.97528119788,39322.036904042034,18472.94362809499,27839.88622601133,0.0053484427158713745,193897.84203934623,194934.89354022476
106650.09295432508,46340.61353586112,15913.186728112483,26164.474169713685,0.007951352221116544,195068.36738801238,196619.42468431263
98007.68825753845,35633.96540794746,17982.34072400603,26075.405281481355,0.016507951929427653,177699.3996709733,180632.85281862988
127277.32488254014,35828.50580119616,16901.31643738931,25380.74159538224,0.008011868646424105,205387.88871650785,207033.42950247088
91287.21701566009,45386.07807803846,21588.83550254436,35276.48828748298,0.012349790811562582,193538.6188837259,195928.78034089867
142128.27067459136,34982.48474986933,21469.48100964891,18664.665871931713,0.0076857539472606476,217244.9023060413,218914.59317146218
107177.83851182011,36820.21621249049,19915.438589836962,11172.758052236606,0.016438718897446015,175086.25136638418,177964.44503540374
96136.35025134287,44987.386446598226,19641.599505179864,27215.104998206676,0.01247458229702098,187980.4412013276,190325.41868532388
102462.10138415551,41640.321850881905,21543.62511437504,32013.630192457356,0.01203270441216775,197659.6785418698,200038.0590279682
84638.77740275433,43775.87819718932,17942.338835395185,25927.766191409628,0.021112336625503988,172284.76062674847,175922.09448854474
95268.65255880594,56280.55750862275,19629.353356519852,15099.578221254953,0.015005522308852505,186278.14164520352,189073.3424553122
101768.15748485623,45139.87290630311,21647.38121027817,28729.09196824562,0.015593693596506253,197284.50356968315,200360.8976696876
110508.90575879108,44331.89489921533,18079.446610084004,19675.575497340298,0.02120932920098277,192595.8227654307,196680.65097319684
93463.77296684685,40714.84635363406,28089.435756856255,18581.865433167186,0.02232881328248325,180849.92051050434,184888.08461773532
116323.17616877898,45118.01616045925,25141.275406373898,20111.130321320572,0.0075755517894506505,206693.5980569327,208259.4161135609
126654.07348084316,31974.805739717754,21396.168725463525,16956.72475949236,0.017610212235774237,196981.7727055168,200450.66352944
111311.35356023256,43702.52012136769,18878.122087156033,26016.689286310106,0.01513041196921106,199908.6850550664,202933.3858161728
100393.09589672305,34546.34008331714,19406.668944551362,21760.807222925414,0.02347608718341419,176106.91214751697,180241.21337069393
93036.4587093359,38127.21810224853,18465.394418356213,18347.528616271513,0.006401792927314395,167976.59984621216,169051.95125506195
84663.59176788955,43809.65106342462,19001.047703708784,36899.39302012851,0.008625202499842492,184373.68355515148,185963.94391145656
119361.9218209432,45885.125898740436,21837.714548417003,22343.08461005818,0.011039163004562326,209427.8468781588,211739.75501754132
113940.0192608833,40787.4500453591,19956.45705399845,25258.600684456957,0.024565796701648247,199942.52704469784,204854.27451609168
107186.35639336228,41328.844427664255,29115.575054295216,32770.149851601906,0.010554456904414271,210400.92572692363,212621.5932301573
91949.63485250462,42645.27279062936,31576.34975651133,28387.464443621837,0.011932394504669888,194558.72184326715,196880.27326662536
97024.54856287099,47976.88745152649,25377.60492638879,34542.27890579147,0.008653664407104817,204921.31984657774,206694.64017839104
124565.83130714211,32299.637249013456,27425.591299254098,21519.433258529687,0.018030195320062316,205810.49311393936,209521.29650370203
107332.44954384296,41785.74182825492,20051.283020731727,30237.141483647072,0.017084770269296917,199406.6158764767,202813.43209890422
138594.51924151395,32069.318576741614,24975.38989523468,27452.69162944496,0.009282371419161928,223091.9193429352,225162.74139889004
149687.77538203757,39784.812629265565,17408.290948704656,29975.186175587638,0.007225093404602467,236856.06513559545,238567.37232964675
123589.30031747658,43026.76144007675,31545.267824085164,29221.86592477547,0.01792285880119683,227383.19550641393,231458.5524132403
99012.02392881758,34896.50743900634,25053.24623769556,21140.18016003786,0.015711491720348844,180101.95776555734,182931.62818380952
97987.79995030438,42425.2487012141,20684.112023415903,39117.13451454901,0.008742165136998303,200214.2951894834,201964.60162081762
98843.78010361381,53272.76744681036,26748.483026447317,13696.688540995643,0.017238110403840854,192561.71911786715,195881.11929157432
143199.10122542133,46259.74536707729,16256.958599317779,20678.819269096395,0.016771530726996817,226394.6244609128,230191.60886148593
101768.18138654754,48569.847031910926,21320.48504577459,28405.652488020936,0.02253322541590216,200064.165952254,204572.25690130057
117946.3512647376,44133.32205311894,29405.12099231146,26453.23855579622,0.01860493437831307,217938.03286596423,221992.7556659741
138023.4389050848,52114.277967638984,20132.581559782127,25669.56063342713,0.010283609794784113,235939.85906593304,238366.17251160342
124872.05765865756,36637.830037565596,25018.732226000495,28577.80520566086,0.00832339361940908,215106.42512788452,216896.84057428787
112471.52190612155,41830.56467368311,21144.71597981145,20786.122406513445,0.03336816858181854,196232.92496612953,202780.8582877027
95380.23844224871,44450.72158039126,21498.49270288714,29199.569716619586,0.009422201291538403,190529.0224421467,192324.22524347663
95649.71381686212,51287.09032215897,26269.657225878538,24354.03758110437,0.004868426493549859,197560.498946004,198522.30771315165
107851.2253972828,39612.651748536126,29809.797639693992,32004.796388645504,0.006659014628767815,209278.47117415842,210672.05957519327
137031.02685482966,30581.715849645858,19083.117962604185,23476.89337537001,0.004420834097717849,210172.75404244973,211101.89291993185
131716.89126891413,56081.89671216776,20271.375917169455,27339.030143080432,0.022435503928364103,235409.1940413318,240690.71793901912
95253.48739259924,32791.62877902121,22603.853614400563,28187.32355245906,0.030287688864891336,178836.29333848009,184252.8313488664
100070.24040426334,36760.91844144864,24236.39557454304,29525.898252834777,0.013803590151971397,190593.45267308978,193224.32657943826
112063.73245093705,41378.17940342489,22364.183201558364,25186.8622715437,0.005463846402782965,200992.957327464,202091.15197434239
107233.26903871863,42616.72895565153,27361.84632778594,23567.408449387513,0.022216909812832822,200779.25277154363,205239.94732265698
92927.02336685121,50034.03664754435,26659.044742022925,21124.952092170886,0.015377104975207634,190745.0568485894,193678.1636112521
103016.75995095824,41798.098174899365,21642.33840115263,27430.826188022573,0.02254465547450735,193888.0227150328,198259.1613877767
137410.33307801743,43521.45279433033,17015.238761550063,15513.41493453017,0.016362614843274396,213460.43956842797,216953.21052536223
136963.42785107065,37745.96419147649,19410.17435956198,26544.552557052444,0.006095920261120921,220664.11895916157,222009.2698328271
110731.57226973647,43921.91614289627,22593.783605094322,26916.47266573494,0.016957858576839714,204163.744683462,207625.92459232215
114270.66424309426,40227.04487921116,30336.75295514167,34370.08222208919,0.005598506298563294,219204.5442995363,220431.76232147095
97625.79907983013,35442.39693359054,23610.129327140647,21696.71576546886,0.008282266333567372,178375.0411060302,179852.39070373136
119947.28868258654,54332.34923528152,23130.647529583217,25938.591038020073,0.020420739707313156,223348.87648547135,227909.825756102
88572.90277495516,34950.281369075536,25900.055659011006,25795.314009859856,0.01992448557263125,175218.55381290158,178709.69336040405
97577.11760868384,46097.74688149434,18902.498534995586,19469.742168692446,0.007599385326837113,182047.1051938662,183430.55129386965
82870.04577158827,52578.13310255999,18832.994496979318,24972.463649762318,0.006890507088549419,179253.6370208899,180488.78547743062
103631.41586838607,37332.216327067355,20986.383491075547,18292.220308054857,0.012344433302974552,180242.2359945838,182467.22425519794
127107.07959777348,38434.174520289846,33757.337320078455,29814.823179165356,0.033168463288916324,229113.41461730713,236712.75449903958
142175.2105386083,41453.41160982556,28899.389354320338,27953.650856059732,0.016125933610686455,240481.66235881395,244359.6536805997
115899.35358137547,39399.62714451106,25203.784921228093,27157.847311931655,0.039502247842172905,207660.6129590463,215863.6739592121
120117.45323759224,47975.85278875557,21485.062961999836,21815.195915719436,0.011220264054871592,211393.56490406708,213765.45652179135
99179.40065541455,40072.43179170981,23441.547964931575,32093.823587496925,0.018946928299706216,194787.20399955288,198477.82318743263
109026.40395585044,57084.75116862399,20545.45868499164,19575.992443551782,0.010402257479274582,206232.60625301785,208377.8909238836
119635.92000222593,50795.23707562122,25115.269536088294,25250.097779708914,0.008165687569956242,220796.52439364436,222599.4798283751
108053.1930998762,52075.76377627511,21795.974040742127,19154.038654255426,0.007570271724503062,201078.96957114886,202601.19200888553
91133.95477625378,34370.27294116075,18467.216379781003,24083.956369371437,0.014537945023230033,168055.40046656696,170498.58063940683
119883.96898784772,37272.72561208831,19637.757584200146,31355.275798275172,0.023275291225443362,208149.72798241134,212994.47351969875
97532.54541202312,37128.14997567039,24165.233615856516,27362.03938315683,0.010346854166691004,186187.96838670687,188114.42814319656
91695.15879809753,45970.70168915731,25427.61319248448,20394.88033695596,0.024795815778056327,183488.3540166953,188038.09744031203
107258.95205880929,31890.347124882144,18098.736268774115,22389.63543679184,0.030428912935148836,179637.6708892574,185103.84993661955
90220.21080601856,49222.97443566182,27417.275761419503,23102.61231575497,0.018799711059229143,189963.07331885482,193534.32420917242
113986.84732539774,43514.479415414644,27740.813804184178,20828.501405974817,0.01434509978937999,206070.6419509714,209026.74587341966
114526.86052935768,43868.90639021756,25885.42783687065,26362.94403386248,0.008712731312796478,210644.13879030838,212479.42457420373
98957.39334365918,43338.72313850487,25257.133909050543,35919.10614224158,0.023369107265909406,203472.3565334562,208227.3238589339
138858.6570076394,43302.92043002619,19815.273471194916,22202.85205680452,0.006886488245794753,224179.70296566503,225723.51385508387
125212.51431896964,37704.92195872645,30089.459166657187,34649.08153676202,0.01650452842548951,227655.9769811153,231413.3315244327
92386.35301691416,39217.0448922477,20186.89993791662,24981.919373440865,0.006394624492269866,176772.21722051935,177902.60917031055
120331.70793063464,42466.3316644829,19272.05617141744,26610.84491991835,0.007180003275462575,208680.94068645334,210179.27052410867
102415.98384577464,46097.00386655696,24586.55729411184,26304.31876335281,0.011814358746922085,199403.86376979624,201759.69255189502
120436.67518311508,39032.50397207388,21188.095297303975,16518.237011134974,0.017322262492692524,197175.51146362792,200591.03743033178
123595.10979447427,49214.86926358814,30517.637386219598,27273.462655275205,0.020133914306836195,230601.07909955722,235243.98146521166
94557.79098917986,49339.601352135905,22275.01994255021,12839.808493267761,0.012207079314202986,179012.22077713377,181197.43715437187
115597.1941105476,39064.42618960542,19046.214812033017,26046.110855783503,0.00988711029581252,199753.94596796957,201728.93526377864
128080.94120890636,43753.11747849643,31430.489419886148,25813.937219732943,0.008206742667516899,229078.48532702186,230958.4735067653
101335.9237648279,40235.226100975444,22943.05901597754,17325.425476191827,0.01728794209812772,181839.6343579727,184983.26742789807
90604.69829148147,37563.44634615794,22982.00006013392,25323.854554415062,0.01695761088321078,176473.9992521884,179466.57666251104
86178.54933741556,49211.11560343281,21425.789402448056,23535.58903081358,0.013313204999658386,180351.04337410998,182752.09378645182
92409.7278195543,57739.18841650181,27985.595713708935,24231.564063977745,0.014165818756427546,202366.0760137428,205232.75716900293
82426.57985572687,43857.86590674625,20381.28207419689,24282.143252889015,0.027134799032002988,170947.87108955902,175586.50721652296
101464.55726353059,52814.46055718959,16170.884618153554,22054.70962768524,0.020253411996611622,192504.61206655897,196403.48728599088
100478.79300611271,45347.39902020399,22719.258087274437,25378.497863720124,0.006003610853301448,193923.94797731127,195088.19189610292
92428.90883233059,43857.94997366177,30284.71352860525,29328.315527857187,0.01898757687148369,195899.88786245478,199619.5520423582
115055.93860696489,42338.93910401936,20234.49987177246,23805.233576161034,0.024303908778006932,201434.61115891775,206330.2595732574
144677.61824355248,38409.19080577921,20163.950357593007,24748.740805957783,0.008086517480855997,227999.5002128825,229843.2221569804
131378.57287843007,35027.58206146161,26136.02593828342,28245.800204346757,0.019573078777430763,220787.98108252184,225109.48162935997
98814.64428438329,41707.967603628786,26793.904717787802,36347.964560229804,0.05475519297147442,203664.4811660297,214816.16913371088
121626.34523718199,43776.12710014389,21987.197123814723,24035.97301557581,0.015505430829864249,211425.6424767164,214703.88815179875
135134.65175307242,42843.9454574618,27935.51002102139,16488.63235205041,0.01082814556552093,222402.73958360602,224810.94882198796
131896.81877844172,46484.91144111173,19146.481448212246,20516.56232241764,0.011583797829721448,218044.77399018334,220570.56056991295
129898.34147612465,37591.41851502485,21219.855298592982,28012.218316668383,0.013008310224875263,216721.83360641086,219541.01845046686
122660.95818470547,40315.5337219395,21631.506240231538,32563.121365214007,0.0055367646723076935,217171.1195120905,218373.54489445055
100255.35371910527,41274.09181839663,20641.68422000296,20271.473454991286,0.005410188730675292,182442.60321249615,183429.65212839143
90816.11264249356,37480.44060690903,19666.23562434586,24782.900886262265,0.013946523377039966,172745.68976001072,175154.8915605316
107660.5117527484,52508.573447151495,20909.040440150562,25096.430447993596,0.011889089489528083,206174.55608804405,208625.78383583852
88758.28682442357,46176.356285253525,16341.759424627146,21155.894542679613,0.016971203604692106,172432.29707698384,175358.68069870208
147688.70077069214,35249.63845447573,25566.284423834928,32676.166702696122,0.010577810148451017,241180.79035169893,243731.95496349258
102608.90263695706,46872.88393897249,25262.842835770476,30820.37811104124,0.01269597831309477,205565.00752274127,208174.8564001812
137924.8070144254,43527.9801970826,22157.314675781392,26720.76669785041,0.019595415015086704,230330.86858513977,234844.297545851
121820.63648080753,43099.23907263024,20747.795790113905,22900.477659086104,0.003904089051840532,208568.1490026378,209382.41762972163
104607.47129667482,57524.41220403891,21970.343856061845,29781.135869145997,0.007704579392130125,213883.36322592158,215531.24457855153
92869.9641725397,44864.6272825988,30636.084876704866,27569.67997567346,0.009376796019248172,195940.35630751683,197777.64906055122
98222.79688968195,52128.3366305328,24094.471799576615,22814.79276037372,0.011253579432479077,197260.3980801651,199480.28363884267
116171.84628926535,52797.872818651034,26022.65043264014,29857.341258741333,0.0059977376782763365,224849.71079929784,226198.3003817083
125602.72990323801,35515.93958653057,19790.79059562508,26846.16423834929,0.007734648309009003,207755.62432374296,209362.5410121057
141517.1774396497,31583.88033445427,18078.27829029846,16696.539793029755,0.017281320894972165,207875.87585743217,211468.24557444788
93602.46513023232,41592.39683280945,17884.179861054385,20038.868564598917,0.01537092683620977,173117.91038869508,175778.89312331722
94775.86828375614,48234.414108282304,22414.518526237276,18353.051991917324,0.0030152892206751583,183777.85291019303,184331.99628907198
87708.1299526023,49729.53619344867,25780.77559516582,30156.00254191393,0.010885062984431858,193374.44428313072,195479.33728873212
99092.15377329294,48708.25203878252,26768.1177594803,21489.257302522747,0.011346070166248345,196057.78087407854,198282.2662125148
124974.73348472764,41789.365060726734,25841.55810724351,28135.859587409395,0.0077171879938265865,220741.51624010727,222445.0200189745
96660.12003027802,47751.672404851124,29884.215240498394,35859.36405632252,0.01134740622090382,210155.37173195006,212540.09010449753
110219.68608259535,47010.23151536979,17280.40447930156,28970.673453303352,0.01482498167794635,203480.99553057004,206497.59756112105
105982.10810387519,39702.87458897832,28412.272513943,22905.15444758956,0.017418231888145203,197002.40965438605,200433.84330826954
101424.20199513421,37114.50406364798,24910.549008057555,21281.61856090318,0.0128149922196545,184730.87362774293,187098.19833601243
113451.57249744696,44928.54454052952,19189.512047991157,23468.26265662207,0.016834423964817054,201037.8917425897,204422.24884517747
108264.40682889105,46080.65501933553,25238.556482327433,19861.191557297898,0.012249152593846603,199444.8098878519,201887.83979821895
101747.23953177432,43899.76442783351,22897.432836016626,19277.58991978453,0.0038869153125035893,187822.02671540895,188552.07502707455
116999.66815197183,37997.11597685778,21133.218612823683,20975.17658989292,0.011394057950807,197105.1793315462,199351.00716725405
99797.8652246639,39110.54312906957,19979.539729391305,27661.049003494314,0.006589806614628024,186548.9970866191,187778.31890157273
114660.81055373063,46774.71221014846,22321.132391787498,22395.709822951023,0.012893462780318108,206152.3649786176,208810.38282354397
137767.27909234533,55264.32881444789,19890.11907001465,23873.58056236406,0.010913498450169689,236795.30753917192,239379.57276100814
119199.54427504858,54246.858330749244,17878.316938145163,27345.932559432604,0.010862172734771141,218670.6521033756,221045.89049854752
104882.35886847749,43023.395152456884,28205.591823123683,28636.187174176837,0.008013229305158529,204747.53301823488,206388.2219499755
120275.5592854775,51749.88999220502,23947.900405663087,15353.447388015611,0.009979854563124346,211326.79707136122,213435.80777142433
124161.00541430696,32972.43336201167,21183.375865157912,16383.336357725457,0.014203630566619005,194700.15099920201,197465.60001525964
101424.71445779155,50872.63854986586,22116.05627883397,23069.840187449285,0.0077159650664239965,197483.24947394064,199007.02332808546
117874.66350065747,42271.22378901567,28631.971284840696,19425.92255227491,0.008929727870033302,208203.78112678876,210062.98423376295
105507.15435327779,48550.82539852723,20715.499716537415,29272.6791426884,0.005071814118266581,204046.15861103084,205081.04279905235
124797.3947028594,31294.168797425413,21363.72170409028,22680.75592145757,0.0140071386433509,200136.04112583265,202939.37440141357
100339.36753437149,51119.48597328974,26622.895681353737,33988.06141533605,0.006436174670110947,212069.810604351,213434.72894765795
135240.55709335592,44411.15056935005,19477.975110618987,22560.413100362894,0.01235328273135849,221690.09587368785,224428.69630675745
111422.2120958693,38489.35330138078,24889.548264344652,26543.113508542803,0.01734266498114432,201344.22717013754,204836.07264783667
102424.39279184135,40213.38413627283,21972.995034843458,21664.698937000983,0.02300348738176004,186275.47089995863,190560.45634433723
104920.06477923218,37758.85468863604,22754.49346409233,27437.985016540548,0.010373570302656109,192871.39794850108,194872.16295449142
102222.3393896176,41416.228980842716,27004.00391985089,27548.00357360333,0.01664915776496082,198190.5758639145,201490.28202900125
94308.90877041353,39949.965295625756,33564.627886045084,29438.751140620312,0.012137518150866925,197262.2530927047,199656.5272700983
89792.31104706427,43287.78609014374,27890.39925212682,24328.59614518319,0.0047769306852239405,185299.09253451801,186184.25345559028
101278.60257529464,49458.21007303582,19006.793810050676,31351.734881039814,0.005794087489027363,201095.34133942096,202260.5053407774
106473.18692775298,56738.88962293181,19738.6900641463,26498.155085885763,0.018608834151110455,209448.92170071683,213346.52194777437
102738.5917267171,38685.4644215581,21695.08147870589,21784.24072991192,0.02173146525054135,184903.37835689302,188921.59969836354
84414.44278864695,35652.65236927291,25822.19830080797,21819.96303900486,0.004222899273956904,167709.25649773268,168417.4757952328
111614.08931435487,40957.950476421116,22867.867029910587,28644.11281416071,0.014394765338684097,204084.01963484727,207021.76120686627
94238.78758347483,36562.49059773149,29572.31196333524,31321.299419231083,0.013936226153071399,191694.88956377262,194366.3928971214
97187.4195266847,50027.2431720518,17206.252033943165,19389.6876651312,0.008155782252091608,183810.60239781087,185309.7216465932
93001.8440228177,42698.986380035945,20085.41296729605,28754.90493222719,0.00819814154193509,184541.1483023769,186054.04275647103
109030.67678249748,44899.58376220007,19682.64447113826,17568.220027751788,0.007183358697025143,191181.12504358758,192554.4476408765
91542.22722786327,36721.88710727264,26239.36556251855,21912.5836438814,0.00466198910969792,176416.06354153584,177238.51330854226
98944.66016737904,47742.9730155286,22328.43594723945,27448.668539908525,0.007192496102600846,196464.73767005565,197877.809530046
106193.38533588764,56018.679510636735,16225.27714018771,20762.436515332556,0.017256158496192064,199199.77850204465,202637.2014522823
95322.93833573116,42377.03631324624,26755.670174516912,32328.769987826126,0.010223842073117176,196784.41481132043,198796.30759080214
105975.51551643581,55253.883995769385,21163.127045130517,28042.899661736104,0.017583517101284484,210435.42621907184,214135.621134711
102037.23256536244,33227.20128786662,20104.970880816792,19092.384643426,0.004478842392576899,174461.78937747184,175243.1762356205
127911.31784812911,33273.65455482197,19274.548889412228,28277.328139657333,0.015177455548165549,208736.84943202065,211904.9436855393
123207.48694502535,55101.811197558316,30975.531838574287,18398.157917113967,0.01797110153721261,227682.98789827194,231774.70199208774
144999.10429316512,46589.5323891602,30830.036965612315,25018.498254971684,0.003298118190234768,247437.17190290935,248253.24894050258
109394.47162490145,37523.7569144146,17766.819260120123,29386.59849752521,0.009360910518827458,194071.64629696138,195888.33361218878
111449.90048587974,40463.492621646554,19824.596974389882,28546.49250638252,0.01446833216114758,200284.4825882987,203182.2650091098
136334.73265556304,42814.30364392829,24696.39852405257,24568.242632513968,0.02337163700804685,228413.67745605786,233752.07901323392
104158.67313663701,46642.70391663218,25056.52965577381,23278.550928317432,0.006113599402963974,199136.45763736044,200353.89816588056
110565.1093037989,50264.28924552181,21782.64486189821,19210.99916276,0.024376441611549747,201823.04257397892,206742.77018714882
103382.39854989489,34979.650732125534,23622.520373284086,25912.96624941992,0.015170083952378935,187897.53590472444,190747.95729884424
110131.62243887174,45645.36569930631,25554.85177262412,29022.44051898864,0.007378912996492578,210354.28042979082,211906.46636352202
90633.579149306,42280.7124348287,31146.78851093141,35323.631723456194,0.02001291658224442,199384.7118185223,203374.98142392124
122491.44363480809,44462.090400115485,25918.8558198889,22719.336819231896,0.038528456261809965,215591.7266740444,223898.1430856134
142822.2438047572,42827.899486864786,18320.702199172403,29233.321812532515,0.010301328837864594,233204.16730332692,235606.48011707887
89593.56885707167,41845.546835712,25799.673062974474,28822.380363634045,0.009884741118949821,186061.16911939217,187900.33560842648
123611.34819302359,37851.99585162364,17602.428261050452,22617.543414109896,0.007568448726692052,201683.31571980758,203209.7455538622
98396.43228164219,42206.786333418786,22783.29713475529,28604.83015060829,0.03054350426588298,191991.34590042455,197855.4343929468
96630.26982907295,37542.97961103773,23086.502288448937,20918.229052318424,0.008459087255573533,178177.98078087805,179685.20386732538
117240.21358368003,33658.339255497616,26843.984533598632,26285.104938667835,0.00750498916734003,204027.64231144416,205558.86755682947
87860.35291696335,40616.88091582816,16075.111594451153,23943.532523437694,0.008916784656261693,168495.87795068035,169998.3194098343
106656.46202008033,32736.187425022494,28870.205560549413,27217.748845206337,0.008969435849738248,195480.6038508586,197233.95458696698
81422.05916946162,43798.98082876265,24958.3576498866,27615.84151760149,0.009123076659261807,177795.23916571235,179417.27876227294
110507.9640973355,34660.229179134134,16766.093145397146,22356.389326036562,0.008211824791064212,184290.67574790333,185804.03848777196
106609.74576083566,41629.7029248879,19000.378431383455,24951.633391758398,0.008516529499213568,192191.46050886542,193828.2647517861
132800.84663078887,56548.29063001193,16987.901656945145,24356.835717965318,0.01308708497636788,230693.87463571128,233712.98497659637
118710.25183459371,31721.759619018114,26620.37471812861,19552.694714864494,0.02392367158863184,196605.08088660493,201308.59627439245
93281.89145530552,40509.303260113535,19134.066912964325,23151.096531677267,0.00741881086326087,176076.35816006066,177382.63535874194
102469.90278919908,45998.48985203882,17135.41526796364,22104.755626561724,0.006350897857616532,187708.56353576327,188900.68144977884
134525.15569951804,36904.713707748626,18714.669996445988,19364.470811061186,0.01434153178492743,209509.01021477385,212513.6903439977
118994.67006237982,43765.47459708388,23505.092483029017,20980.880870451034,0.015902502098112493,207246.11801294377,210541.8498394703
112316.6204070284,38800.97196817981,22697.39692503233,23708.715689228444,0.026323785618723713,197523.704989469,202723.2766542278
110715.78647540664,38174.99892815086,19962.432397432938,25275.1205437438,0.024640967652246704,194128.33834473425,198911.84845027127
104101.68447985886,52062.124367790275,30862.438425864668,18781.622656192136,0.005514670638700124,205807.86992970595,206942.83254722072
111897.57382188663,37809.234513961535,28400.20149592381,31001.49657024808,0.004486999607161402,209108.50640202002,210046.77618810002
121730.32458687518,40659.13720795221,20659.08935550358,28066.738830859493,0.016163037724500666,211115.28998119046,214527.55437737532
93362.36307315867,37132.96932997522,22444.98425295561,24573.999213518764,0.015947201706735577,177514.31586960825,180345.17247061405
139724.16615395306,39228.56012204045,22960.355390733457,18905.37827890187,0.02555727506518763,220818.45994562883,226461.97806593037
98306.03224963193,39377.20662226833,26447.382416729324,23937.25874050695,0.014824642645443442,188067.88002913652,190855.9191436546
106035.23439196806,39901.106358741934,21899.769713941598,23633.70951049523,0.009194294786405224,191469.81997514685,193230.24994269828
85639.31507427052,45324.85646053283,23335.576722246165,19597.609747049184,0.020485462808416177,173897.3580040987,177459.7258639735
110328.9870353012,47572.435711971586,21724.82276140069,19191.221459805027,0.0072263311120809364,198817.4669684785,200254.18781565796
103486.92619720433,42865.29345797667,26564.731383609236,28832.289623724442,0.0332294524128061,201749.24066251467,208453.25745442946
98699.15027968377,44712.27906300388,23457.911619919087,23380.0047045737,0.013959929659325906,190249.34566718043,192905.21315042704
142882.05705545802,49415.16406315113,27812.106222484326,29427.84915274415,0.008426108170737797,249537.1764938376,251639.80373559517
105261.80601938607,59486.57698167248,17318.098115475663,24934.151170449975,0.007820467627912947,207000.63228698418,208619.47403074207
104723.48591795785,41941.860334082965,29642.006740151344,28758.39788695539,0.013431170709769829,205065.75087914756,207820.02398593252
106650.96801177005,53824.2973966995,27639.098797912506,28591.633943205292,0.011705993512423876,216705.99814958734,219242.75715802977
92752.07005519597,42513.492510426906,27621.07113758241,27333.29563123734,0.011377110074288517,190219.92933444263,192384.08240880398
103911.35046838873,48563.21074317222,18745.782152302363,30913.11364894844,0.006327391806744921,202133.45701281173,203412.43459258365
101806.79411856341,43997.93223014551,20135.33930606809,25501.6421180906,0.011235839212811159,191441.70777286758,193592.7160200295
106732.64054357997,51658.74920304512,32566.584233135254,17526.32286302369,0.01841883811323452,208484.29684278404,212324.3353554828
127598.52870779438,41812.69456379136,31137.684362930086,18323.92436028736,0.008352657682105814,218872.83199480321,220701.00183636887
96428.61991716741,46490.33682056812,19759.67092548873,21736.003956443696,0.013847618724010797,184414.63161966795,186968.33512546602
112947.16798972957,42105.56319776765,21956.641576914502,28709.738804942062,0.02131575087833728,205719.11156935376,210104.16890247897
87258.92041922898,50738.05856215961,18948.96325028816,22999.72301034165,0.016694054160664704,179945.6652420184,182949.68792354548
101099.83392001693,58161.85079099375,20126.91866381828,26026.53986912224,0.0066525245624999355,205415.14324395117,206781.67252989102
107038.40862845539,38543.6817343446,19298.00527274806,27678.38478903478,0.014305898387408691,192558.48042458284,195313.20247917075
90197.58849515801,42240.590604537356,17844.9434359089,25822.014306382032,0.025341825628722933,176105.1368419863,180567.96251215832
110048.6266967236,34937.30735605108,23768.066051183356,13544.360794905799,0.015621167438221995,182298.36089886384,185146.07411817843
100868.94743395253,36503.73994899371,19906.991876360607,19065.434881565918,0.02197948772550625,176345.11414087279,180221.08941258508
144983.53187721627,53480.03906049608,33474.26604212782,33829.57593490611,0.019887071613863105,265767.4129147463,271052.748488013
114061.0692653475,43452.13808054239,22943.131637074395,26630.300239466993,0.006895405943181384,207086.6392224313,208514.5856652791
98489.05823512934,40949.26800187555,21133.792736713036,11501.6656673377,0.02966932689227579,172073.78464105562,177179.0980071622
91989.26785198119,45960.39593095774,29895.947827543507,25348.60598039779,0.022802891279245504,193194.21759088023,197599.60433038397
87550.34377496516,43754.901446653734,24333.409781671344,34013.17819880041,0.010574816729337253,189651.83320209064,191657.3665805856
91273.0905312295,39306.735028470925,18564.81162429618,26368.98146612816,0.023287632392647955,175513.6186501248,179600.91528115227
116536.71182626052,38245.26238988546,22725.886465968644,25221.980529469427,0.011428478665818044,202729.84121158408,205046.73487679535
127471.63934016037,44320.19929991019,22051.01336894418,15858.189540609006,0.011650385409166497,209701.04154962377,212144.13950438052
94813.04697202804,37515.29462918264,26605.931887485796,23645.591028576207,0.007791836993359657,182579.86451727268,184002.49705986097
104255.82646319468,36461.550141541564,25415.28829388436,16783.890417311683,0.007261652056911606,182916.55531593232,184244.83169608543
