num_claims,avg_claim_amount,seasonal_adjustment,adjusted_claims,total_claims_amount,premium_income,net_result,loss_ratio
50,2009.4993866553991,1.1,55,110522.46626604695,542247.2913158428,431724.8250497958,0.20382299374487964
53,1284.6042411824224,0.9,47,60376.39933557385,478698.4661380765,418322.06680250267,0.1261261600077047
54,3118.029167008484,0.9,48,149665.40001640722,526370.2229448745,376704.8229284673,0.2843348530984081
48,1129.4014024374212,1.3,62,70022.88695112012,471544.2756253394,401521.3886742193,0.1484969504894511
53,3368.3545526407734,1.0,53,178522.791289961,436512.21935939067,257989.42806942968,0.40897547278734714
45,1009.9274159070917,0.7,31,31307.749893119842,573707.5496645143,542399.7997713945,0.05457092191209199
56,1147.4229416290407,0.7,39,44749.49472353259,468742.6304180461,423993.1356945135,0.09546708965562391
48,6157.031136434731,0.9,43,264752.33886669343,538770.4127631291,274018.0738964357,0.4914010357563789
49,3842.9254637937574,0.7,34,130659.46576898775,512502.045090269,381842.5793212813,0.2549442817266694
50,2642.332524033128,0.9,45,118904.96358149075,549756.3627487319,430851.3991672411,0.21628665284923076
56,1461.7105604577398,0.9,50,73085.528022887,470849.7760367982,397764.2480139112,0.15522047952970708
57,4815.410042668977,0.9,51,245585.91217611785,445063.4701826198,199477.55800650196,0.5517997513373728
45,10777.752673424551,1.1,49,528109.8809978031,541543.8186460036,13433.937648200546,0.9751932582634055
38,4069.5779009583266,0.9,34,138365.6486325831,487055.16772560973,348689.51909302664,0.2840861935182948
46,2071.6843439681334,1.0,46,95297.47982253414,555912.786668658,460615.3068461239,0.17142523451135244
40,3382.065729941862,1.1,44,148810.89211744192,495062.3063920786,346251.41427463666,0.3005902291409496
44,1321.8735884999646,0.9,39,51553.06995149862,426821.36767189385,375268.29772039526,0.12078371388174854
64,1880.7754973231863,0.9,57,107204.20334742162,501928.2410033179,394724.0376558963,0.21358472106117848
52,1886.2633071867122,0.7,36,67905.47905872164,509933.372456857,442027.8933981354,0.13316539518006698
58,14628.952552684714,1.0,58,848479.2480557134,509942.57578549744,-338536.67227021593,1.6638721462877386
57,2287.7614135461813,0.7,39,89222.69512830107,487341.017407597,398118.3222792959,0.18308061899431288
44,2741.605491510607,1.3,57,156271.51301610458,512014.9010811398,355743.3880650352,0.3052089161587506
53,6973.842654247992,1.0,53,369613.6606751436,481743.10939884814,112129.44872370455,0.7672422365031286
53,2541.263313933414,0.9,47,119439.37575487045,542812.084151167,423372.7083962965,0.22003816650774477
44,1192.0421877768586,1.0,44,52449.85626218178,475015.66718967457,422565.8109274928,0.11041710807664468
52,2235.9883955020846,0.9,46,102855.4661930959,441595.1818491306,338739.7156560347,0.23291799915569752
55,1071.066805896962,1.3,71,76045.7432186843,590045.0025736641,513999.25935497973,0.1288812597123732
54,3801.0512843138167,0.9,48,182450.4616470632,505115.0162379214,322664.55459085817,0.3612057764703725
46,5649.128476026274,0.7,32,180772.11123284078,521708.42028967995,340936.3090568392,0.3465002752542629
48,1097.0775181742822,1.0,48,52659.72087236555,558170.7897051286,505511.0688327631,0.0943433835012841
58,8678.157445397992,1.1,63,546723.9190600734,477798.5880628102,-68925.33099726326,1.1442560374167587
31,2751.5752535656284,1.0,31,85298.83286053449,562224.5628026503,476925.7299421158,0.151716660039408
46,1961.2071365356169,0.7,32,62758.62836913974,505564.71445768577,442806.086088546,0.12413569731910641
51,1165.381838314841,1.0,51,59434.47375405689,581879.962336005,522445.48858194804,0.10214215577290599
41,2390.617943286542,1.0,41,98015.33567474822,466877.33952522767,368862.00385047944,0.20993808732379476
41,3011.8395277878108,0.7,28,84331.5067780587,456446.25908068044,372114.7523026217,0.18475670487016183
53,5363.302135283738,1.0,53,284255.0131700381,497185.22946565197,212930.21629561385,0.571728595951131
42,12008.217051816548,1.1,46,552377.9843835612,404119.4821351528,-148258.5022484084,1.3668679902911118
51,3012.7454289360703,1.1,56,168713.74402041995,493395.8392536726,324682.0952332526,0.34194399424936806
50,13691.028578990596,0.9,45,616096.2860545767,504103.986335,-111992.29971957672,1.2221611071433836
44,2196.3126151973456,1.1,48,105423.00552947259,559993.1680912697,454570.1625617971,0.18825766372973032
45,1117.2668268072553,0.9,40,44690.673072290214,465792.1214012047,421101.4483289145,0.09594553239297153
52,1694.3400773516084,0.9,46,77939.643558174,523883.3067638462,445943.6632056722,0.14877290906562
58,1987.3663943892552,1.0,58,115267.2508745768,498997.4034666269,383730.1525920501,0.23099769672906909
45,3315.500316091521,0.7,31,102780.50979883716,535621.4684323175,432840.95863348036,0.19189019831423126
53,2190.9044332850617,0.9,47,102972.5083643979,426631.2547617752,323658.7463973773,0.24136184870444216
48,3561.7237732996578,0.9,43,153154.12225188527,531306.9190683966,378152.7968165113,0.2882592278685709
51,1845.6336675859156,0.9,45,83053.5150413662,521721.09199567366,438667.57695430744,0.15919140766126993
58,2612.4164451893,0.9,52,135845.6551498436,415303.8712729182,279458.2161230746,0.3270994193564168
51,14947.647075687295,0.9,45,672644.1184059283,468366.08630155685,-204278.0321043714,1.43615034922244
42,3064.9637400418997,1.0,42,128728.47708175979,490803.4095524638,362074.932470704,0.2622811385909892
54,1163.6995307874145,1.1,59,68658.27231645746,444934.5190776391,376276.2467611816,0.15431095896714836
48,1320.6465144630122,0.9,43,56787.800121909524,472531.7280668878,415743.9279449783,0.1201777505062498
50,5244.498235933795,1.1,55,288447.4029763587,528711.452964857,240264.04998849827,0.5455667762800129
43,2097.926351312538,1.0,43,90210.83310643912,532692.2019481469,442481.3688417078,0.16934888999035955
47,5646.954438482648,1.0,47,265406.85860868444,511902.57930219435,246495.7206935099,0.5184714227665677
48,1520.3971413763231,0.7,33,50173.10566541866,561229.7278715193,511056.6222061006,0.08939851752989222
58,1215.5870407730454,0.9,52,63210.52612019836,507866.6176075502,444656.0914873518,0.12446284896213396
41,1379.3325301251116,1.0,41,56552.63373512957,564735.9050120637,508183.27127693413,0.10013996495215143
45,2615.6156643700847,1.1,49,128165.16755413415,503889.52397380135,375724.3564196672,0.2543517208760185
54,1969.3596992878374,0.7,37,72866.30887364998,511761.697566231,438895.38869258104,0.14238327960099004
51,4100.643655933716,1.0,51,209132.8264526195,446350.98807679256,237218.16162417305,0.4685389570967841
44,1044.5988439799605,0.9,39,40739.35491521846,464557.7494831232,423818.39456790476,0.08769492051428682
64,19349.395289709504,1.1,70,1354457.6702796654,455863.98996416165,-898593.6803155037,2.971188117723771
56,6768.985265560243,1.1,61,412908.1011991748,512303.2548545658,99395.15365539095,0.8059837552982021
56,1013.5054096537357,1.0,56,56756.302940609196,502969.1040553261,446212.8011147169,0.11284252349298589
61,1173.271161516202,1.0,61,71569.54085248832,520965.3027002159,449395.7618477276,0.13737870925671278
53,2801.271447743551,0.7,37,103647.04356651139,550975.1377206662,447328.0941541549,0.18811564528172675
60,1103.1931339211967,1.3,78,86049.06444585335,455697.74647435686,369648.6820285035,0.18882925165111722
52,1996.8471268549551,0.9,46,91854.96783532793,538310.0090579474,446455.0412226195,0.170635816332072
51,8698.19094911117,1.0,51,443607.7384046696,505186.64598263556,61578.90757796593,0.8781066204586838
69,2119.825107861746,1.0,69,146267.93244246047,538364.5130629839,392096.5806205234,0.2716894016848923
56,1878.3917724869316,0.7,39,73257.27912699032,432092.4060480015,358835.12692101113,0.16954076975574553
41,2261.171342065357,0.7,28,63312.79757782999,442809.8002854551,379497.0027076251,0.1429796665227728
62,4564.345865942509,1.1,68,310375.5188840906,539896.6901717874,229521.1712876968,0.5748794621899489
57,5338.230054900934,0.9,51,272249.73279994767,460617.5276470995,188367.79484715185,0.5910537842331759
46,1293.8956520947622,1.1,50,64694.78260473811,494228.0475666961,429533.26496195805,0.1309006700919934
52,3983.8835792424347,0.7,36,143419.80885272764,508615.0882303448,365195.2793776172,0.2819810347186845
53,1865.6812687935555,0.9,47,87687.01963329711,461785.5851146452,374098.5654813481,0.18988687057333653
56,1672.3571461713818,0.9,50,83617.85730856909,431456.3619904443,347838.50468187523,0.1938037416410168
39,1651.2733074138878,1.0,39,64399.65898914162,545899.5398662823,481499.8808771406,0.11796979899436492
45,3157.9744319982574,0.9,40,126318.97727993029,462597.6964883382,336278.7192084079,0.27306443209475584
52,25893.327700309343,0.9,46,1191093.0742142298,524281.7191296771,-666811.3550845527,2.2718569630684033
55,4171.600989317562,1.1,60,250296.05935905373,523465.4444258455,273169.3850667918,0.4781520194395771
57,2690.1822316822454,1.0,57,153340.387205888,502093.63193164504,348753.24472575705,0.30540197575492
63,1870.1645593594221,0.9,56,104729.21532412764,470306.1603542678,365576.94503014017,0.22268306084963504
54,1292.8091831019274,0.7,37,47833.939774771316,507513.1381416491,459679.19836687774,0.09425162853896535
57,1808.5099545815388,1.0,57,103085.06741114771,462134.9474138421,359049.8800026944,0.22306269627091194
47,2116.082520993281,0.7,32,67714.64067178499,481460.3772645158,413745.7365927308,0.14064426455301504
53,4435.815791374121,0.9,47,208483.34219458367,487267.5262417094,278784.18404712575,0.4278621721472269
46,2381.619716782462,0.7,32,76211.83093703879,479568.7019144348,403356.870977396,0.15891744109405329
42,2890.9087196132677,0.7,29,83836.35286878477,494348.7450066589,410512.39213787415,0.1695894926721327
46,1344.4196068862238,1.0,46,61843.3019167663,555842.4961347167,493999.19421795034,0.1112604781872915
50,5295.58282671453,1.3,65,344212.88373644446,531269.8716566212,187056.98792017676,0.647905898866634
45,1767.5248781605148,0.9,40,70700.99512642059,466437.6115473578,395736.61642093724,0.15157653108607055
44,1388.9957057549386,0.7,30,41669.871172648156,461030.93137138535,419361.0601987372,0.09038411164451962
51,2322.118124381287,1.3,66,153259.79620916495,537211.1940268198,383951.3978176548,0.2852877935404928
45,1498.5071949569708,0.7,31,46453.7230436661,495599.0643674344,449145.3413237683,0.09373246719696299
52,2083.896720135774,1.0,52,108362.62944706026,542197.7924621045,433835.1630150442,0.19985811626968952
44,1125.4220039634956,1.0,44,49518.568174393804,490207.8801940762,440689.31201968243,0.10101544706867852
42,1146.2310985719505,0.9,37,42410.55064716217,506948.0602687567,464537.5096215945,0.08365857169801255
51,1169.491880006185,0.9,45,52627.134600278325,448425.9904125205,395798.85581224214,0.11735968861186001
47,27362.436665768248,0.9,42,1149222.3399622664,420573.01157816825,-728649.3283840981,2.732515659171512
35,9281.624845476685,0.9,31,287730.3702097772,477018.215370408,189287.84516063082,0.6031852892375452
48,4602.048506385745,0.9,43,197888.08577458703,498834.8719196873,300946.78614510025,0.39670058553253496
42,6357.934467921763,0.9,37,235243.57531310522,469806.7103221652,234563.13500906,0.5007241704823443
37,2273.871538841388,0.9,33,75037.7607817658,485240.94141288585,410203.18063112005,0.15464020938397496
55,4366.777106689596,0.9,49,213972.0782277902,449821.5632888074,235849.4850610172,0.47568212751599387
51,1457.9355546749598,0.7,35,51027.74441362359,439020.9386156137,387993.1942019901,0.11623077608674404
57,3843.0972769585937,1.0,57,219056.54478663983,517829.6104552577,298773.06566861784,0.42302823238333737
43,2419.7642849900994,1.1,47,113728.92139453467,425806.4078853638,312077.48649082915,0.2670906761580557
49,3607.9717918460997,0.7,34,122671.0409227674,637239.9288237535,514568.8879009861,0.19250369503555623
49,1249.5439971870928,1.0,49,61227.65586216755,467152.2451637673,405924.5893015998,0.131065742476959
47,1367.017000463309,0.9,42,57414.714019458974,458294.9418590342,400880.2278395752,0.1252789607202757
44,3787.714561858259,0.7,30,113631.43685574777,545859.0293321391,432227.5924763913,0.20816993170338566
43,1056.7806399615156,0.7,30,31703.41919884547,541742.4753308925,510039.05613204703,0.05852119898754707
55,2258.1919548114947,0.9,49,110651.40578576324,489614.29862012394,378962.8928343607,0.22599708811121574
47,1679.3597905611614,1.0,47,78929.91015637458,569281.30745464,490351.3972982655,0.13864834331076936
66,3772.861401985478,1.1,72,271646.0209429544,547374.2800100282,275728.25906707376,0.4962710723967113
43,1941.1932668464751,0.9,38,73765.34414016605,557368.0919120793,483602.7477719132,0.13234583251278403
43,1447.824852034795,1.1,47,68047.76804563537,440390.26372304076,372342.4956774054,0.15451696745146545
57,7078.456784212345,1.1,62,438864.3206211654,464049.90349972807,25185.58287856268,0.9457265636979548
53,1562.7143150333814,0.9,47,73447.57280656892,448442.5174919559,374994.94468538696,0.16378369566147663
50,1970.9333435756353,1.0,50,98546.66717878176,479483.43071968155,380936.7635408998,0.20552674162456033
51,1428.241720966449,0.9,45,64270.87744349021,536391.0762898996,472120.19884640945,0.11982092969934899
49,10623.667897614327,0.9,44,467441.38749503036,578592.4760709803,111151.08857594995,0.8078939959075544
59,1568.0178749692723,1.0,59,92513.05462318707,532922.2690463305,440409.2144231434,0.17359577558794845
62,2705.5169705316907,1.0,62,167742.05217296482,442720.5599555176,274978.50778255274,0.3788892302399932
55,5864.210204798834,1.0,55,322531.5612639359,482151.63829125644,159620.07702732057,0.6689421660102338
39,1477.1033071454278,0.7,27,39881.78929292655,470730.15440774534,430848.3651148188,0.08472325156884052
57,60910.99708274039,1.1,62,3776481.8191299043,430237.3064228291,-3346244.512707075,8.777671677356704
57,1820.7235042219552,0.9,51,92856.89871531971,534769.6565957065,441912.7578803868,0.17363905668552332
55,10021.44021909733,1.0,55,551179.2120503532,512202.83277538547,-38976.37927496771,1.076095594910659
44,1393.476828093774,0.9,39,54345.59629565718,488521.17281124723,434175.5765155901,0.11124511959823491
60,1605.8363066092197,1.1,66,105985.1962362085,541809.9904906362,435824.7942544277,0.1956132188338454
55,4030.728831159294,0.7,38,153167.69558405317,505768.923071287,352601.2274872338,0.3028412553581599
45,1401.068703677775,0.7,31,43433.12981401102,606538.0549613499,563104.9251473389,0.0716082518792307
52,4308.837990739388,1.0,52,224059.5755184482,480219.3421246567,256159.76660620852,0.4665775737543828
48,2123.674103257741,0.7,33,70081.24540750546,466233.1788008191,396151.93339331367,0.150313724106377
50,1644.794596933662,1.3,65,106911.64880068802,477731.35885321075,370819.7100525227,0.22379030980366946
42,1320.5692667991257,0.7,29,38296.50873717464,398256.37175797333,359959.8630207987,0.09616044199902476
51,1284.2602067801404,1.0,51,65497.270545787156,414612.4136521731,349115.14310638595,0.15797228541433436
32,3856.8627976888315,1.3,41,158131.37470524208,467818.37153412716,309686.99682888505,0.33801873617463624
48,6752.056509691017,1.0,48,324098.7124651688,460897.19389030925,136798.48142514046,0.7031908997525863
60,12037.496412595458,0.7,42,505574.8493290092,529083.4084205539,23508.55909154471,0.955567385562659
50,2089.905771249525,1.1,55,114944.81741872388,533568.1099916315,418623.2925729076,0.2154267004835178
52,3429.6384211894174,1.0,52,178341.1979018497,423280.26177377097,244939.06387192127,0.4213312408060432
55,2120.2302122552387,1.3,71,150536.34507012196,494397.80610166874,343861.4610315468,0.30448424975244615
61,3413.344265160153,1.0,61,208214.00017476935,507392.9345482489,299178.93437347957,0.41036046424286565
50,1970.3127417986511,0.9,45,88664.0733809393,625311.498965268,536647.4255843287,0.14179184858691365
54,3735.148403987471,0.9,48,179287.1233913986,545621.2302095925,366334.1068181939,0.32859264534579796
34,5253.86074799505,0.9,30,157615.8224398515,584222.7793085899,426606.9568687384,0.2697871908150947
49,3633.580773772841,1.0,49,178045.4579148692,587865.7165488038,409820.25863393466,0.3028675646542625
56,2068.784275212274,1.1,61,126195.84078794872,555808.6725816677,429612.831793719,0.22704906744578757
60,24006.70185728429,0.7,42,1008281.4780059402,448497.3594038995,-559784.1186020407,2.248132473613787
44,1578.654857555483,1.0,44,69460.81373244125,480439.56446800457,410978.75073556334,0.14457763029852858
49,1595.3785323775528,1.0,49,78173.54808650009,542191.1790892082,464017.63100270816,0.14418078180065333
53,1472.1882657664146,1.0,53,78025.97808561998,433731.33662015497,355705.358534535,0.17989472168102094
63,4131.193620793032,0.9,56,231346.84276440978,514672.03498850204,283325.19222409226,0.44950342555444683
39,2974.5597821263273,1.0,39,116007.83150292677,491431.3791555608,375423.54765263404,0.23606109911472486
58,20405.607504242183,1.0,58,1183525.2352460467,502935.13339449215,-680590.1018515546,2.3532363453274865
41,1866.2837701340918,1.1,45,83982.76965603413,550204.3066931403,466221.5370371062,0.15263924443047475
59,39664.4346409665,0.9,53,2102215.035971225,482070.03935595433,-1620144.9966152704,4.360808314865999
62,8745.17781750662,0.9,55,480984.77996286406,437359.8375523293,-43624.94241053477,1.0997461098730061
53,6813.647504882007,1.0,53,361123.3177587463,498659.6364668871,137536.31870814075,0.7241879858522022
49,1785.4704367406316,0.9,44,78560.69921658779,467432.8010152694,388872.10179868166,0.1680684347481671
55,1817.1217676883202,1.0,55,99941.69722285762,550800.3800106843,450858.68278782663,0.18144812685299705
62,7034.13453782208,1.0,62,436116.341344969,531856.9228844737,95740.5815395047,0.8199880881116202
49,1022.5639393130239,0.7,34,34767.17393664281,473070.9831101569,438303.8091735141,0.07349250995710954
60,5149.6408846869035,1.0,60,308978.4530812142,465789.7986580886,156811.3455768744,0.6633431087828928
52,1610.558321675253,1.1,57,91801.82433548942,467956.7107095117,376154.8863740223,0.19617589027903956
47,1862.2677995962447,1.1,51,94975.65777940847,508244.82973763987,413269.17195823137,0.1868698946301838
46,9006.709523740565,0.9,41,369275.0904733632,428831.8807349335,59556.790261570306,0.8611185573248387
44,1671.2789660531482,1.0,44,73536.27450633852,518318.0607535626,444781.7862472241,0.14187480636778693
47,2705.9647408688825,0.9,42,113650.51911649306,574943.8766860868,461293.3575695937,0.1976723706869654
36,1753.1570269916065,1.0,36,63113.65297169783,545444.2394041301,482330.5864324323,0.11571055006584406
60,4541.865420480761,0.9,54,245260.7327059611,569548.9662078673,324288.23350190616,0.4306227335270919
43,2083.8655011286455,0.9,38,79186.88904288854,440289.4039404718,361102.5148975833,0.17985190725506262
52,3657.7271543014203,1.3,67,245067.71933819517,566664.1423367134,321596.4229985182,0.4324743724344839
62,1293.0014847899865,1.0,62,80166.09205697916,446461.8697288159,366295.7776718368,0.17955865325223094
39,1804.6166351094962,1.0,39,70380.04876927035,493663.87794905785,423283.8291797875,0.14256673804384165
47,12660.157477151415,0.9,42,531726.6140403594,516692.9192028862,-15033.694837473216,1.0290959954718675
53,1548.0973360835173,1.3,68,105270.61885367917,458787.5731840924,353516.95433041325,0.22945394558766405
42,1080.055521605743,0.9,37,39962.05429941249,584000.706869556,544038.6525701435,0.06842809234533774
57,5069.826346094473,1.1,62,314329.2334578573,479846.58072998223,165517.34727212496,0.6550619428811469
41,9069.726768152465,1.1,45,408137.7045668609,594167.4044371725,186029.69987031154,0.6869069247470265
54,2511.645267955246,1.0,54,135628.84446958327,499911.969288374,364283.1248187907,0.27130545536377393
47,6507.87751457915,0.9,42,273330.85561232426,557580.1635512854,284249.30793896114,0.4902090739230247
50,4662.885907136186,1.0,50,233144.29535680928,553144.0708631547,319999.77550634544,0.4214892785400354
54,1930.7026074845326,0.7,37,71435.9964769277,609161.1875600931,537725.1910831655,0.11726944844114943
45,2528.5383470161096,1.0,45,113784.22561572494,508152.46710556344,394368.2414898385,0.2239174912676109
46,5374.4260340122255,0.7,32,171981.63308839122,559556.5659402523,387574.93285186106,0.30735343583968394
35,4885.5099338199325,1.1,38,185649.37748515743,550677.2706142972,365027.8931291398,0.3371291814497081
58,1388.6558874179368,0.9,52,72210.10614573272,551593.827074244,479383.72092851135,0.13091173722655403
49,1872.1673298021526,1.1,53,99224.86847951409,444861.3664316422,345636.4979521281,0.22304671964532363
46,1370.0514099889697,0.9,41,56172.10780954776,536148.362647571,479976.2548380233,0.10476970876524272
32,7056.52467033865,1.0,32,225808.7894508368,526564.7016390632,300755.91218822636,0.4288338902094101
62,9509.237867577602,0.9,55,523008.0827167681,500546.7130362323,-22461.369680535805,1.0448736733167
38,4240.406404578076,0.9,34,144173.81775565457,531189.5459604939,387015.7282048393,0.2714168960064158
69,1277.8269604574803,1.0,69,88170.06027156614,482949.0705256015,394779.01025403535,0.18256595913024368
43,3581.4209365347097,1.1,47,168326.78401713134,498004.8193129024,329678.0352957711,0.338002319434121
43,8359.296631584068,1.1,47,392886.9416844512,595845.2873339754,202958.34564952424,0.6593774424941207
47,2150.962902031879,0.7,32,68830.81286502013,424544.6746614659,355713.8617964458,0.16212855082897026
42,1367.112263295427,1.0,42,57418.715058407935,532261.2165406205,474842.5014822126,0.10787694702160573
48,1583.2574043616846,0.7,33,52247.49434393559,481089.26625599014,428841.77191205457,0.10860249439889691
53,1265.9189188810874,1.1,58,73423.29729510307,481672.2909163157,408248.9936212126,0.15243413142040055
43,3237.7355499436903,1.0,43,139222.62864757868,564669.4240799694,425446.79543239076,0.24655598959412
45,1129.5031032425632,0.7,31,35014.59620051946,474248.4294664985,439233.833265979,0.07383175994891289
42,1698.5514773215107,1.0,42,71339.16204750344,476090.1091014362,404750.94705393276,0.1498438230152432
43,2055.24592843556,1.0,43,88375.57492272908,496493.1417270289,408117.56680429983,0.17799958850452324
52,1682.7596270647186,1.1,57,95917.29874268896,560682.8398452138,464765.54110252485,0.17107229243750102
56,3071.3776675073036,0.9,50,153568.88337536517,424191.1405708097,270622.25719544454,0.36202755948348264
62,1620.40318081536,1.3,80,129632.25446522879,621519.586495528,491887.33203029924,0.20857308004751277
42,1051.993135876598,0.9,37,38923.74602743413,587131.8510249159,548208.1049974818,0.06629472742704659
43,11615.995236318697,0.9,38,441407.81898011046,478146.41101025406,36738.5920301436,0.9231645554914439
44,10929.083532484254,0.9,39,426234.2577668859,542131.7243401782,115897.46657329227,0.7862189918615266
51,2420.624540385791,1.1,56,135554.9742616043,452274.9146129141,316719.9403513098,0.2997180915453181
36,1078.803552688289,0.7,25,26970.088817207226,463545.357587612,436575.2687704048,0.05818220024371567
42,1393.9164901307945,0.9,37,51574.910134839396,431098.75520268746,379523.84506784804,0.11963595234829821
40,1273.8628716142034,1.3,52,66240.86932393858,391419.47539310716,325178.6060691686,0.16923243090398632
57,3083.8275876018797,1.0,57,175778.17249330715,410573.6705366364,234795.49804332922,0.42812821451399447
49,10915.378955271914,1.0,49,534853.5688083238,557084.1588149974,22230.590006673592,0.9600947367558226
54,1360.1472727636024,1.0,54,73447.95272923453,448746.3357364146,375298.38300718006,0.16367365453514593
51,2934.0479765005757,1.0,51,149636.44680152935,522746.94868178916,373110.50188025984,0.2862502539304486
43,3607.164931681093,1.3,55,198394.0712424601,476157.3646831254,277763.2934406653,0.4166565214726606
49,4410.590847802359,0.9,44,194065.9973033038,620959.8971906309,426893.8998873271,0.31252581395562606
41,14639.59282885431,1.0,41,600223.3059830266,490270.00597529137,-109953.30000773526,1.2242709092288968
46,1490.6175288226655,1.0,46,68568.40632584262,494781.05747959024,426212.65115374763,0.13858332951372349
48,1499.6138022886976,1.0,48,71981.46250985749,449850.5784133778,377869.1159035203,0.16001193721643303
57,5669.44092621995,0.9,51,289141.4872372174,524510.7993512701,235369.31211405265,0.5512593593779878
42,5233.879351817157,0.7,29,151782.50120269755,419854.5878602215,268072.086657524,0.3615120701104001
40,5314.376290566402,0.9,36,191317.54646039047,494897.0225435135,303579.476083123,0.38658051623975775
48,1085.519349522084,1.0,48,52104.928777060035,495508.96564257523,443404.03686551517,0.10515436125255664
41,1805.9091573028177,1.0,41,74042.27544941552,475315.7022942116,401273.42684479605,0.15577494093301536
41,14808.71540343761,1.0,41,607157.3315409421,569431.0794926904,-37726.252048251685,1.0662525341642086
42,5971.781504876099,0.9,37,220955.91568041564,540057.4559851013,319101.54030468565,0.4091340897745354
49,4956.550302763229,0.9,44,218088.2133215821,507833.5908761281,289745.377554546,0.4294481838929372
55,1202.8964441056492,1.0,55,66159.3044258107,503487.93124700786,437328.62682119716,0.1314019667997829
45,2576.566029032365,0.9,40,103062.6411612946,455244.74913318513,352182.10797189054,0.22638952202640975
41,3551.6069645281636,0.9,36,127857.8507230139,498283.9435689974,370426.09284598345,0.2565963691449139
51,2331.320563801043,1.1,56,130553.95157285841,537751.7309171887,407197.7793443303,0.24277737116751955
49,5243.010751652349,1.0,49,256907.52683096513,482081.95995761326,225174.43312664813,0.5329125504998228
43,1691.1838571244677,0.7,30,50735.515713734036,579311.7501030667,528576.2343893326,0.08757895158299062
35,2781.15935034787,0.9,31,86215.93986078397,541549.1399887808,455333.20012799685,0.15920243149600438
59,6296.186261980007,0.9,53,333697.87188494037,569272.5068459442,235574.63496100385,0.5861830105476098
65,1754.2186272268505,0.9,58,101744.68037915733,435093.14374974713,333348.4633705898,0.23384574507953612
65,3656.237321325581,0.9,58,212061.7646368837,434875.9599385465,222814.19530166284,0.4876373590916607
48,1618.1232325829333,0.9,43,69579.29900106613,399613.81690509745,330034.5179040313,0.1741163494794531
46,5371.143988463719,1.1,50,268557.19942318596,604688.7168933358,336131.51747014985,0.4441247073418738
45,4788.7634072947685,0.7,31,148451.66562613784,540421.1798799857,391969.5142538479,0.2746962390687673
55,4749.173781488107,0.9,49,232709.51529291726,445473.1122840914,212763.59699117416,0.5223873425260995
48,4654.83291918041,1.0,48,223431.98012065966,445791.9705382116,222359.99041755192,0.5012023429917474
45,11474.920033482515,0.9,40,458996.8013393006,525879.9831718939,66883.18183259328,0.8728166426316872
52,10866.299924000672,0.7,36,391186.7972640242,395668.87890761177,4482.08164358756,0.9886721400582175
57,3398.2286717962265,1.3,74,251468.92171292077,435018.6363120277,183549.71459910693,0.5780647096979739
52,5550.592275516147,1.0,52,288630.79832683963,520484.9637365181,231854.16540967848,0.5545420491204649
44,4740.08074537102,1.1,48,227523.87577780898,455538.22030102543,228014.34452321645,0.4994616601598397
55,10745.239898213136,1.0,55,590988.1944017225,503651.2181445169,-87336.97625720559,1.1734076541678198
45,8609.258679182512,1.0,45,387416.64056321303,553521.6586810697,166105.0181178567,0.6999123421590198
60,1325.7504288602631,1.1,66,87499.52830477737,580466.6312743579,492967.10296958056,0.15073997985496718
45,12761.276575060847,0.7,31,395599.57382688625,494613.7536995603,99014.17987267405,0.7998151504440018
56,1669.6049171790041,1.1,61,101845.89994791926,527063.3108840336,425217.4109361143,0.19323276320845595
57,1554.8791572670752,1.0,57,88628.1119642233,451908.1941056591,363280.0821414358,0.1961197276796921
45,10325.774846515811,1.3,58,598894.941097917,603373.2483374439,4478.307239526883,0.9925778823441931
56,11256.776516366726,1.0,56,630379.4849165367,457410.1302715183,-172969.3546450184,1.3781493744844346
46,2764.792620799849,0.9,41,113356.4974527938,503212.0341186682,389855.53666587436,0.22526587157504646
41,2922.035371724687,1.1,45,131491.5917276109,588705.4397202452,457213.8479926343,0.2233571882571633
53,1266.5141445428787,1.3,68,86122.96182891575,495067.2205927823,408944.25876386656,0.1739621575546732
54,1118.7645815601445,1.1,59,66007.11031204852,430347.01126270473,364339.9009506562,0.15338112868118556
53,5572.365936293932,1.3,68,378920.88366798736,405128.5491667485,26207.66549876111,0.9353102476913465
37,1553.1308247702436,0.7,25,38828.27061925609,518342.7872232356,479514.5166039795,0.07490848059690247
44,5549.647030966846,0.9,39,216436.234207707,483020.98401762516,266584.74980991817,0.4480886780682997
51,10040.968656731813,0.9,45,451843.5895529316,453568.2529239856,1724.66337105399,0.9961975659452889
51,2072.0278565802687,0.9,45,93241.25354611209,490764.6233525487,397523.3698064366,0.18999179873470776
41,9406.678003835117,0.7,28,263386.9841073833,358284.3653570818,94897.38124969852,0.7351339036100009
54,1441.785950861643,1.0,54,77856.44134652872,544476.2016995237,466619.760352995,0.14299328621436205
50,2152.943612822246,0.7,35,75353.0264487786,449266.34299451136,373913.3165457328,0.16772461953531914
44,2498.903467459426,1.0,44,109951.75256821474,446060.841634468,336109.0890662533,0.24649496729039608
63,3362.963084722156,0.7,44,147970.37572777487,583146.3124425553,435175.93671478046,0.2537448536851567
55,1409.5290811975117,1.3,71,100076.56476502333,504581.93289922114,404505.3681341978,0.19833560862951344
60,2034.876888921249,0.9,54,109883.35200174745,493675.23896347,383791.8869617225,0.2225822632556185
44,1843.9488428158324,0.7,30,55318.46528447497,556311.8976894858,500993.43240501086,0.09943786123257037
